"location","indicator","Unit","Date","Value"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2003","91.34164"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2016","89.8"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2017","89.8"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2019","88.6"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2020","89.7"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2021","89"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2022","90.2"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2023","90.3"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2017Q1","89.7"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2017Q2","89.4"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2017Q3","90.1"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2018Q1","89.4"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2019Q1","6"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2019Q2","88.9"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2019Q3","87.7"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2020Q1","90"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2020Q3","90.2"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2020Q4","90"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2021Q1","88.5"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2021Q2","89.6"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2021Q3","90"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2022Q1","89.4"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2022Q2","89.5"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2022Q3","90.3"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2023Q1","90.4"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2023Q2","90.4"
"Tennessee","Cost of Living Index","Index, High=High cost of living","2023Q3","90.4"
"Utah","Cost of Living Index","Index, High=High cost of living","1960","12.82221"
"Utah","Cost of Living Index","Index, High=High cost of living","1961","13.00561"
"Utah","Cost of Living Index","Index, High=High cost of living","1962","13.47703"
"Utah","Cost of Living Index","Index, High=High cost of living","1963","13.80123"
"Utah","Cost of Living Index","Index, High=High cost of living","1964","14.20949"
"Utah","Cost of Living Index","Index, High=High cost of living","1965","14.69327"
"Utah","Cost of Living Index","Index, High=High cost of living","1966","15.39993"
"Utah","Cost of Living Index","Index, High=High cost of living","1967","16.05997"
"Utah","Cost of Living Index","Index, High=High cost of living","1968","17.01845"
"Utah","Cost of Living Index","Index, High=High cost of living","1969","18.31097"
"Utah","Cost of Living Index","Index, High=High cost of living","1970","19.61839"
"Utah","Cost of Living Index","Index, High=High cost of living","1971","20.79721"
"Utah","Cost of Living Index","Index, High=High cost of living","1972","21.88206"
"Utah","Cost of Living Index","Index, High=High cost of living","1973","23.4813"
"Utah","Cost of Living Index","Index, High=High cost of living","1974","25.99458"
"Utah","Cost of Living Index","Index, High=High cost of living","1975","28.37126"
"Utah","Cost of Living Index","Index, High=High cost of living","1976","30.0565"
"Utah","Cost of Living Index","Index, High=High cost of living","1977","33.07365"
"Utah","Cost of Living Index","Index, High=High cost of living","1978","36.15575"
"Utah","Cost of Living Index","Index, High=High cost of living","1979","40.17143"
"Utah","Cost of Living Index","Index, High=High cost of living","1980","44.90864"
"Utah","Cost of Living Index","Index, High=High cost of living","1981","48.67885"
"Utah","Cost of Living Index","Index, High=High cost of living","1982","51.05718"
"Utah","Cost of Living Index","Index, High=High cost of living","1983","52.48074"
"Utah","Cost of Living Index","Index, High=High cost of living","1984","54.15132"
"Utah","Cost of Living Index","Index, High=High cost of living","1985","55.7547"
"Utah","Cost of Living Index","Index, High=High cost of living","1986","56.5842"
"Utah","Cost of Living Index","Index, High=High cost of living","1987","58.20308"
"Utah","Cost of Living Index","Index, High=High cost of living","1988","60.25356"
"Utah","Cost of Living Index","Index, High=High cost of living","1989","62.84941"
"Utah","Cost of Living Index","Index, High=High cost of living","1990","65.9571"
"Utah","Cost of Living Index","Index, High=High cost of living","1991","68.672"
"Utah","Cost of Living Index","Index, High=High cost of living","1992","70.76478"
"Utah","Cost of Living Index","Index, High=High cost of living","1993","72.85358"
"Utah","Cost of Living Index","Index, High=High cost of living","1994","74.96592"
"Utah","Cost of Living Index","Index, High=High cost of living","1995","77.29932"
"Utah","Cost of Living Index","Index, High=High cost of living","1996","79.25676"
"Utah","Cost of Living Index","Index, High=High cost of living","1997","80.86158"
"Utah","Cost of Living Index","Index, High=High cost of living","1998","83.81444"
"Utah","Cost of Living Index","Index, High=High cost of living","1999","87.18442"
"Utah","Cost of Living Index","Index, High=High cost of living","2000","91.59074"
"Utah","Cost of Living Index","Index, High=High cost of living","2001","94.77548"
"Utah","Cost of Living Index","Index, High=High cost of living","2002","97.56123"
"Utah","Cost of Living Index","Index, High=High cost of living","2003","100.75"
"Utah","Cost of Living Index","Index, High=High cost of living","2016","92.8"
"Utah","Cost of Living Index","Index, High=High cost of living","2017","95.7"
"Utah","Cost of Living Index","Index, High=High cost of living","2019","97.4"
"Utah","Cost of Living Index","Index, High=High cost of living","2020","97.9"
"Utah","Cost of Living Index","Index, High=High cost of living","2021","99"
"Utah","Cost of Living Index","Index, High=High cost of living","2022","102.8"
"Utah","Cost of Living Index","Index, High=High cost of living","2023","103.2"
"Utah","Cost of Living Index","Index, High=High cost of living","2017Q1","94"
"Utah","Cost of Living Index","Index, High=High cost of living","2017Q2","95.3"
"Utah","Cost of Living Index","Index, High=High cost of living","2017Q3","96.7"
"Utah","Cost of Living Index","Index, High=High cost of living","2018Q1","96.6"
"Utah","Cost of Living Index","Index, High=High cost of living","2019Q1","27"
"Utah","Cost of Living Index","Index, High=High cost of living","2019Q2","98.5"
"Utah","Cost of Living Index","Index, High=High cost of living","2019Q3","96.2"
"Utah","Cost of Living Index","Index, High=High cost of living","2020Q1","96.9"
"Utah","Cost of Living Index","Index, High=High cost of living","2020Q3","97.3"
"Utah","Cost of Living Index","Index, High=High cost of living","2020Q4","97.8"
"Utah","Cost of Living Index","Index, High=High cost of living","2021Q1","97.9"
"Utah","Cost of Living Index","Index, High=High cost of living","2021Q2","98.6"
"Utah","Cost of Living Index","Index, High=High cost of living","2021Q3","101.5"
"Utah","Cost of Living Index","Index, High=High cost of living","2022Q1","104.2"
"Utah","Cost of Living Index","Index, High=High cost of living","2022Q2","102.4"
"Utah","Cost of Living Index","Index, High=High cost of living","2022Q3","102"
"Utah","Cost of Living Index","Index, High=High cost of living","2023Q1","101.5"
"Utah","Cost of Living Index","Index, High=High cost of living","2023Q2","102.7"
"Utah","Cost of Living Index","Index, High=High cost of living","2023Q3","104.5"
"Vermont","Cost of Living Index","Index, High=High cost of living","2017Q1","120.7"
"Vermont","Cost of Living Index","Index, High=High cost of living","2017Q2","120.9"
"Vermont","Cost of Living Index","Index, High=High cost of living","2017Q3","120.2"
"Vermont","Cost of Living Index","Index, High=High cost of living","2018Q1","117.4"
"Vermont","Cost of Living Index","Index, High=High cost of living","2019Q1","39"
"Vermont","Cost of Living Index","Index, High=High cost of living","2019Q2","116.9"
"Vermont","Cost of Living Index","Index, High=High cost of living","2019Q3","115.5"
"Vermont","Cost of Living Index","Index, High=High cost of living","2020Q1","116.7"
"Vermont","Cost of Living Index","Index, High=High cost of living","2020Q3","116"
"Vermont","Cost of Living Index","Index, High=High cost of living","2020Q4","116.8"
"Vermont","Cost of Living Index","Index, High=High cost of living","2021Q1","116.3"
"Vermont","Cost of Living Index","Index, High=High cost of living","2021Q2","116.8"
"Vermont","Cost of Living Index","Index, High=High cost of living","2021Q3","114.8"
"Vermont","Cost of Living Index","Index, High=High cost of living","2022Q1","116.9"
"Vermont","Cost of Living Index","Index, High=High cost of living","2022Q2","116.7"
"Vermont","Cost of Living Index","Index, High=High cost of living","2022Q3","116.4"
"Vermont","Cost of Living Index","Index, High=High cost of living","2023Q1","114.9"
"Vermont","Cost of Living Index","Index, High=High cost of living","2023Q2","115.6"
"Vermont","Cost of Living Index","Index, High=High cost of living","2023Q3","114.9"
"Vermont","Cost of Living Index","Index, High=High cost of living","1960","15.53492"
"Vermont","Cost of Living Index","Index, High=High cost of living","1961","15.8026"
"Vermont","Cost of Living Index","Index, High=High cost of living","1962","16.29443"
"Vermont","Cost of Living Index","Index, High=High cost of living","1963","16.35279"
"Vermont","Cost of Living Index","Index, High=High cost of living","1964","16.83708"
"Vermont","Cost of Living Index","Index, High=High cost of living","1965","17.64004"
"Vermont","Cost of Living Index","Index, High=High cost of living","1966","18.72182"
"Vermont","Cost of Living Index","Index, High=High cost of living","1967","19.62365"
"Vermont","Cost of Living Index","Index, High=High cost of living","1968","20.80731"
"Vermont","Cost of Living Index","Index, High=High cost of living","1969","22.35262"
"Vermont","Cost of Living Index","Index, High=High cost of living","1970","23.79698"
"Vermont","Cost of Living Index","Index, High=High cost of living","1971","25.07981"
"Vermont","Cost of Living Index","Index, High=High cost of living","1972","26.40546"
"Vermont","Cost of Living Index","Index, High=High cost of living","1973","28.3819"
"Vermont","Cost of Living Index","Index, High=High cost of living","1974","31.18322"
